origin_country,year,fuel,hp,cylinders,transmission,drive,doors,style,mc_performance,mc_high_performance,mc_crossover,mc_luxury,mc_flex_fuel,mc_hybrid,mc_tuned,msrp,avgmpg
Japanese,2015,premium unleaded ,167,4,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,29450,24.5
Japanese,2015,premium unleaded ,158,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,0,0,0,0,30550,24.5
Japanese,2015,premium unleaded ,158,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,0,0,0,0,27505,24.5
Japanese,2015,premium unleaded ,167,4,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,26905,24.5
Japanese,2015,premium unleaded ,158,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,0,0,0,0,26230,24.5
Japanese,2015,premium unleaded ,167,4,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,32205,24.5
Japanese,2015,premium unleaded ,158,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,0,0,0,0,32655,24.5
Japanese,2015,premium unleaded ,167,4,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,28665,24.5
Japanese,2016,premium unleaded ,155,4,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,28600,30.5
Japanese,2016,premium unleaded ,155,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,0,0,0,0,26395,31.5
Japanese,2016,premium unleaded ,155,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,0,0,0,0,29330,31.5
Japanese,2016,premium unleaded ,155,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,0,0,0,0,31270,31.5
Japanese,2016,premium unleaded ,155,4,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,30065,30.5
Japanese,2016,premium unleaded ,155,4,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,24915,30.5
American,2015,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,65055,17.5
American,2015,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,67220,17
American,2015,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,61480,19
American,2015,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,63645,17.5
American,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,63195,19
American,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,76650,17
American,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,69135,17
American,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,65560,17.5
American,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,73645,17.5
American,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,74260,17.5
American,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,66770,17.5
American,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,71260,19
American,2017,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,65560,17.5
American,2017,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,71260,18
American,2017,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,66770,17.5
American,2017,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,63195,18
American,2017,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,69135,17
American,2017,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,76645,17
American,2017,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,1,0,0,0,73650,17.5
American,2017,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,1,0,0,0,74260,17.5
American,2003,premium unleaded ,215,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,1,19450,23
American,2003,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,13030,28.5
American,2003,premium unleaded ,150,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,17085,28.5
American,2003,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,15340,28.5
American,2004,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,14315,25.5
American,2004,premium unleaded ,150,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,17640,28.5
American,2004,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,15800,28.5
American,2004,premium unleaded ,225,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,1,20450,23.5
American,2004,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,13490,28.5
American,2004,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,16625,25.5
American,2005,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16110,28.5
American,2005,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,13800,28.5
American,2005,premium unleaded ,220,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,1,20700,23.5
American,2001,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,12715,27
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20990,24.5
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20525,24.5
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20525,24.5
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,24315,24
German,2008,regular unleaded,150,5,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,17475,24
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20990,24.5
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,18550,24.5
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,24315,24
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,18550,24.5
German,2008,regular unleaded,150,5,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,23240,24
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,25740,24
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20990,24.5
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,25740,24
German,2008,regular unleaded,150,5,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,17475,24
German,2008,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20990,24.5
German,2008,regular unleaded,150,5,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,23240,24
German,2009,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,25990,24
German,2009,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,25990,24
German,2009,regular unleaded,150,5,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,18290,24
German,2009,regular unleaded,150,5,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,18290,24
German,2009,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,26990,24
German,2009,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,19390,24.5
German,2009,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,19390,24.5
German,2009,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,26990,24
German,2010,regular unleaded,150,5,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,18690,24
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,27390,24
German,2010,regular unleaded,150,5,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,18690,24
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20390,24.5
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,19790,24.5
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20390,24.5
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,27390,24
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20390,24.5
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,26390,24
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,19790,24.5
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20390,24.5
German,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,26390,24
American,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,26220,18
American,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,1,0,0,0,0,24560,19
American,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,1,0,0,0,0,22240,19
American,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,23900,18
American,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,23250,18
American,2010,regular unleaded,260,6,AUTOMATIC,rear wheel drive,4,SUV,1,0,1,0,0,0,0,25750,18.5
American,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,1,0,0,0,0,23235,19
American,2010,regular unleaded,260,6,AUTOMATIC,rear wheel drive,4,SUV,1,0,1,0,0,0,0,26750,18.5
American,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,1,0,0,0,0,21590,19
American,2010,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,SUV,1,0,1,0,0,0,0,27410,18
American,2010,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,SUV,1,0,1,0,0,0,0,28410,18
American,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,24895,18
American,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,1,0,0,0,0,21590,19
American,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,23250,18
American,2011,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,SUV,1,0,1,0,0,0,0,28995,18.5
American,2011,regular unleaded,260,6,AUTOMATIC,rear wheel drive,4,SUV,1,0,1,0,0,0,0,27245,18.5
American,2011,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,SUV,1,0,1,0,0,0,0,27995,18.5
American,2011,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,23995,18
American,2011,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,1,0,0,0,0,21590,19
American,2011,regular unleaded,260,6,AUTOMATIC,rear wheel drive,4,SUV,1,0,1,0,0,0,0,26245,18.5
American,2011,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,1,0,0,0,0,23235,19
American,2011,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,1,0,0,0,0,22245,19
American,2011,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,24985,18
American,2011,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,23340,18
Japanese,2015,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,21710,25
Japanese,2015,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,20720,25
Japanese,2016,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,21760,25
Japanese,2016,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,20870,25
Japanese,2017,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,22230,25
Japanese,2017,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,21330,25
Japanese,2015,premium unleaded ,235,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,0,0,35880,24.5
Japanese,2015,premium unleaded ,235,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,1,0,0,0,36580,25
Japanese,2015,premium unleaded ,235,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,0,0,37980,24.5
Japanese,2015,premium unleaded ,235,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,1,0,0,0,34480,25
Japanese,2016,premium unleaded ,235,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,1,0,0,0,34965,25
Japanese,2016,premium unleaded ,235,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,1,0,0,0,37065,25
Japanese,2016,premium unleaded ,235,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,0,0,36365,25
Japanese,2016,premium unleaded ,235,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,0,0,38465,24.5
Japanese,2017,premium unleaded ,235,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,0,0,38585,24.5
Japanese,2017,premium unleaded ,235,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,0,0,36485,25
Japanese,2017,premium unleaded ,235,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,1,0,0,0,37185,25
Japanese,2017,premium unleaded ,235,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,1,0,0,0,35085,25
Japanese,2015,regular unleaded,194,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,1,0,1,0,39720,33
Japanese,2015,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,1,0,41310,31.5
Japanese,2016,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,1,0,41310,31.5
Japanese,2016,regular unleaded,194,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,1,0,1,0,39720,33
Japanese,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,1,0,1,0,39720,31.5
Japanese,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,37775,23.5
Japanese,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,35775,23.5
Japanese,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,28975,23.5
Japanese,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,37375,23.5
Japanese,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,42030,23.5
Japanese,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,44600,23.5
Japanese,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,32275,23.5
Japanese,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,37650,23.5
Japanese,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,32550,23.5
Japanese,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,36050,23.5
Japanese,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,42305,23.5
Japanese,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,44875,23.5
Japanese,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,29400,23.5
Japanese,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,38050,23.5
Japanese,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,33500,23.5
Korean,2015,regular unleaded,199,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,1,0,32150,37
Korean,2015,regular unleaded,199,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,1,0,25990,38
Korean,2016,regular unleaded,199,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,1,0,32195,37
Korean,2016,regular unleaded,199,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,1,0,25995,38
Korean,2017,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,1,0,25995,42.5
Korean,2017,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,1,0,30990,42.5
Korean,2014,regular unleaded,199,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,1,0,25995,38
Korean,2014,regular unleaded,274,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,27500,25.5
Korean,2014,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,25500,28.5
Korean,2014,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21500,28.5
Korean,2014,regular unleaded,199,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,1,0,31995,37
Korean,2014,regular unleaded,274,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,35300,25.5
Korean,2014,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23950,28.5
Korean,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,25790,28.5
Korean,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21840,28.5
Korean,2015,regular unleaded,274,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,27700,25.5
Korean,2015,regular unleaded,274,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,35500,25.5
Korean,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,24340,28.5
Korean,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,29940,27
Korean,2016,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,24140,33.5
Korean,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,25140,29.5
Korean,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22140,29.5
Korean,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,36040,27
Japanese,2015,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,30295,29
Japanese,2015,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,24895,29
Japanese,2015,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25195,29
Japanese,2015,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,29995,29
Japanese,2015,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,32995,23.5
Japanese,2015,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,26995,29
Japanese,2015,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27295,29
Japanese,2016,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,30695,29
Japanese,2016,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,33395,23.5
Japanese,2016,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25295,29
Japanese,2016,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27695,29
Japanese,2016,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27395,29
Japanese,2016,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,24995,29
Japanese,2016,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,30395,29
Japanese,2017,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,35995,28.5
Japanese,2017,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25645,28.5
Japanese,2017,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,34995,23.5
Japanese,2017,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27695,28.5
Japanese,2017,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,38195,23.5
Japanese,2017,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,32390,28.5
Japanese,2015,regular unleaded,148,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,22195,27
Japanese,2015,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,21295,25.5
Japanese,2015,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,22695,24.5
Japanese,2015,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,24995,24.5
Japanese,2015,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,22795,28.5
Japanese,2015,regular unleaded,148,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,24195,27
Japanese,2015,regular unleaded,148,4,MANUAL,front wheel drive,4,SUV,0,0,1,0,0,0,0,19595,27
Japanese,2015,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,20795,28.5
Japanese,2015,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23595,25.5
Japanese,2016,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23995,25.5
Japanese,2016,regular unleaded,148,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,22195,26
Japanese,2016,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,22695,24.5
Japanese,2016,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,25395,24.5
Japanese,2016,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,23895,24.5
Japanese,2016,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,22495,25.5
Japanese,2016,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,21295,25.5
Japanese,2016,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,20795,27.5
Japanese,2016,regular unleaded,148,4,MANUAL,front wheel drive,4,SUV,0,0,1,0,0,0,0,19595,26
Japanese,2016,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,27395,24.5
Japanese,2016,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,25995,25.5
Japanese,2017,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,24195,24.5
Japanese,2017,regular unleaded,148,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,22495,26
Japanese,2017,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,25695,24.5
Japanese,2017,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,20995,27
Japanese,2017,regular unleaded,168,4,AUTOMATIC,four wheel drive,4,SUV,0,0,1,0,0,0,0,27695,24.5
Japanese,2017,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,24195,25.5
Japanese,2017,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,22695,25.5
Japanese,2017,regular unleaded,148,4,MANUAL,front wheel drive,4,SUV,0,0,1,0,0,0,0,19795,26
Japanese,2015,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,26195,26.5
Japanese,2015,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,24195,28
Japanese,2015,premium unleaded ,224,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,28195,24
Japanese,2015,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23195,28
Japanese,2016,premium unleaded ,224,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,30995,23.5
Japanese,2016,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,24995,28
Japanese,2016,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,26995,26.5
Japanese,2016,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,22995,28
Japanese,2016,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23995,28
Japanese,2016,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25995,26.5
Japanese,2016,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,24995,28
Japanese,2017,premium unleaded ,224,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,31695,23.5
Japanese,2017,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,24495,27.5
Japanese,2017,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,24995,26.5
Japanese,2017,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27495,26.5
Japanese,2017,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,25495,27.5
Japanese,2017,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,26495,26.5
